zip_code,city,subtype,competitor_count,avg_stars,avg_review_count,avg_price_range,pct_open,avg_review_rating,avg_business_age,total_restaurants,overall_avg_stars,overall_avg_reviews,restaurant_diversity,total_population,median_age,pct_white,pct_black,pct_asian,pct_hispanic,competition_density,subtype_market_share,rating_advantage,population_per_restaurant
08053,Marlton,Greek,2,3.75,127.0,2.0,1.0,3.7095238095238097,8.2217659137577,193,3.5259067357512954,57.84455958549223,19,47612.0,41.2,80.1,4.89,7.73,1.0,4.200533467750404e-05,0.010309278350515464,0.22409326424870457,245.42268041237114
08053,Marlton,Indian,4,3.375,28.5,2.0,0.0,3.413325471698113,1.5633127994524298,193,3.5259067357512954,57.84455958549223,19,47612.0,41.2,80.1,4.89,7.73,1.0,8.401066935500808e-05,0.020618556701030927,-0.15090673575129543,245.42268041237114
08053,Marlton,Italian,23,3.630434782608696,55.91304347826087,2.0,0.5217391304347826,3.593387598586462,6.381215962860459,193,3.5259067357512954,57.84455958549223,19,47612.0,41.2,80.1,4.89,7.73,1.0,0.0004830613487912965,0.11855670103092783,0.10452804685740036,245.42268041237114
08053,Marlton,Japanese,8,3.875,101.0,2.0,0.625,3.8225783624570937,7.148528405201916,193,3.5259067357512954,57.84455958549223,19,47612.0,41.2,80.1,4.89,7.73,1.0,0.00016802133871001617,0.041237113402061855,0.34909326424870457,245.42268041237114
08053,Marlton,Mediterranean,2,4.0,49.0,1.5,0.5,4.104218362282879,3.6632443531827517,193,3.5259067357512954,57.84455958549223,19,47612.0,41.2,80.1,4.89,7.73,1.0,4.200533467750404e-05,0.010309278350515464,0.47409326424870457,245.42268041237114
08053,Marlton,Mexican,7,3.5714285714285716,79.85714285714286,1.7142857142857142,0.5714285714285714,3.6291266921335312,6.379192334017795,193,3.5259067357512954,57.84455958549223,19,47612.0,41.2,80.1,4.89,7.73,1.0,0.00014701867137126415,0.03608247422680412,0.04552183567727619,245.42268041237114
08053,Marlton,Pizza,16,3.5625,42.5,1.6923076923076923,0.6875,3.5588571035224965,6.956365503080082,193,3.5259067357512954,57.84455958549223,19,47612.0,41.2,80.1,4.89,7.73,1.0,0.00033604267742003233,0.08247422680412371,0.03659326424870457,245.42268041237114
08053,Marlton,Seafood,5,3.6,139.4,2.0,1.0,3.5647844096239587,9.579739904175224,193,3.5259067357512954,57.84455958549223,19,47612.0,41.2,80.1,4.89,7.73,1.0,0.0001050133366937601,0.02577319587628866,0.07409326424870466,245.42268041237114
08053,Marlton,Steakhouse,1,2.5,92.0,2.0,1.0,2.7263157894736842,10.001368925393566,193,3.5259067357512954,57.84455958549223,19,47612.0,41.2,80.1,4.89,7.73,1.0,2.100266733875202e-05,0.005154639175257732,-1.0259067357512954,245.42268041237114
08053,Marlton,Thai,2,4.0,33.0,2.0,0.5,4.034154535274356,2.5749486652977414,193,3.5259067357512954,57.84455958549223,19,47612.0,41.2,80.1,4.89,7.73,1.0,4.200533467750404e-05,0.010309278350515464,0.47409326424870457,245.42268041237114
08053,Marlton,Vietnamese,1,2.5,9.0,2.0,0.0,2.4,1.158110882956879,193,3.5259067357512954,57.84455958549223,19,47612.0,41.2,80.1,4.89,7.73,1.0,2.100266733875202e-05,0.005154639175257732,-1.0259067357512954,245.42268041237114
08054,Mount Laurel,American,14,2.892857142857143,96.0,1.6923076923076923,0.7857142857142857,2.8946394631595203,8.508066881783515,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.00030817997710663026,0.08333333333333333,-0.487382378100941,270.3988095238095
08054,Mount Laurel,Breakfast,7,3.2857142857142856,125.14285714285714,1.5714285714285714,0.5714285714285714,3.2745432291462007,10.958443336266745,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.00015408998855331513,0.041666666666666664,-0.09452523524379819,270.3988095238095
08054,Mount Laurel,Cafe,5,3.9,29.0,1.25,0.6,3.8638302277432715,4.6576317590691305,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.00011006427753808225,0.02976190476190476,0.5197604790419161,270.3988095238095
08054,Mount Laurel,Chinese,11,3.5,45.36363636363637,1.5555555555555556,0.5454545454545454,3.5038382164474644,6.34285358720677,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.00024214141058378092,0.06547619047619048,0.11976047904191622,270.3988095238095
08054,Mount Laurel,Dessert,5,4.0,25.2,1.5,0.6,3.9526923076923075,7.529637234770705,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.00011006427753808225,0.02976190476190476,0.6197604790419162,270.3988095238095
08054,Mount Laurel,Fast Food,13,2.9615384615384617,25.153846153846153,1.0833333333333333,0.6923076923076923,2.9825688141322524,7.094403201179381,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.00028616712159901383,0.07738095238095238,-0.4187010594196221,270.3988095238095
08054,Mount Laurel,General,57,3.3421052631578947,22.842105263157894,1.558139534883721,0.8947368421052632,3.3258602959647985,7.217070739820119,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.0012547327639341375,0.3392857142857143,-0.038134257800189086,270.3988095238095
08054,Mount Laurel,Indian,4,3.625,139.25,2.0,0.5,3.6658363802872707,6.07460643394935,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,8.805142203046579e-05,0.023809523809523808,0.24476047904191622,270.3988095238095
08054,Mount Laurel,Italian,9,3.611111111111111,60.111111111111114,1.75,0.6666666666666666,3.597102825667882,8.659213628412807,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.00019811569956854804,0.05357142857142857,0.23087159015302738,270.3988095238095
08054,Mount Laurel,Japanese,10,3.9,83.7,2.0,0.6,3.9671879185969083,7.177275838466803,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.0002201285550761645,0.05952380952380952,0.5197604790419161,270.3988095238095
08054,Mount Laurel,Korean,2,3.25,40.5,2.0,0.5,3.344945355191257,4.992470910335387,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,4.4025711015232896e-05,0.011904761904761904,-0.13023952095808378,270.3988095238095
08054,Mount Laurel,Mediterranean,2,4.0,75.0,1.5,0.5,3.946464646464646,4.7939767282683095,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,4.4025711015232896e-05,0.011904761904761904,0.6197604790419162,270.3988095238095
08054,Mount Laurel,Mexican,6,2.8333333333333335,107.66666666666667,1.3333333333333333,0.8333333333333334,2.8965667474686256,9.942048825005704,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.0001320771330456987,0.03571428571428571,-0.5469061876247503,270.3988095238095
08054,Mount Laurel,Pizza,13,3.5,53.46153846153846,1.6666666666666667,1.0,3.4713938148798706,8.899068077712842,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.00028616712159901383,0.07738095238095238,0.11976047904191622,270.3988095238095
08054,Mount Laurel,Seafood,5,3.3,92.6,2.3333333333333335,0.4,3.274818133641663,6.447091033538672,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,0.00011006427753808225,0.02976190476190476,-0.08023952095808395,270.3988095238095
08054,Mount Laurel,Steakhouse,2,3.25,37.5,2.0,0.5,3.199792960662526,4.591375770020534,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,4.4025711015232896e-05,0.011904761904761904,-0.13023952095808378,270.3988095238095
08054,Mount Laurel,Thai,1,4.0,255.0,2.0,1.0,4.045112781954887,10.609171800136892,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,2.2012855507616448e-05,0.005952380952380952,0.6197604790419162,270.3988095238095
08054,Mount Laurel,Vietnamese,1,4.0,268.0,2.0,1.0,4.025089605734767,11.597535934291582,167,3.3802395209580838,55.01197604790419,18,45427.0,43.1,66.57,13.36,9.3,1.58,2.2012855507616448e-05,0.005952380952380952,0.6197604790419162,270.3988095238095
08055,Medford,American,12,3.75,71.25,1.6666666666666667,0.5833333333333334,3.7300012167739016,8.848505589778691,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,0.0004158580537843083,0.12,0.1994949494949494,288.55
08055,Medford,Breakfast,2,3.0,140.0,1.5,1.0,3.1006912442396315,10.56125941136208,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,6.930967563071805e-05,0.02,-0.5505050505050506,288.55
08055,Medford,Cafe,2,4.5,27.0,1.0,1.0,4.318181818181818,4.26694045174538,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,6.930967563071805e-05,0.02,0.9494949494949494,288.55
08055,Medford,Chinese,5,3.8,51.4,1.8,0.8,3.9357539924064575,10.634360027378507,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,0.0001732741890767951,0.05,0.24949494949494921,288.55
08055,Medford,Dessert,2,4.5,33.5,1.0,1.0,4.6083333333333325,11.488021902806297,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,6.930967563071805e-05,0.02,0.9494949494949494,288.55
08055,Medford,Fast Food,5,3.0,33.4,1.2,0.8,3.0816449275362316,8.042162902121834,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,0.0001732741890767951,0.05,-0.5505050505050506,288.55
08055,Medford,General,37,3.5,27.027027027027028,1.6333333333333333,0.7837837837837838,3.493920299885893,7.332630371644745,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,0.001282228999168284,0.37,-0.05050505050505061,288.55
08055,Medford,Italian,12,3.5416666666666665,58.166666666666664,1.9,0.75,3.5328978167812193,7.105863563769108,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,0.0004158580537843083,0.12,-0.00883838383838409,288.55
08055,Medford,Japanese,3,3.3333333333333335,27.0,1.6666666666666667,0.6666666666666666,3.4053217223028547,8.256445357061374,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,0.00010396451344607707,0.03,-0.21717171717171713,288.55
08055,Medford,Mediterranean,1,4.5,50.0,1.6,1.0,4.584905660377358,1.9603011635865846,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,3.4654837815359025e-05,0.01,0.9494949494949494,288.55
08055,Medford,Mexican,2,3.75,108.0,2.0,1.0,3.8985805860805858,3.7084188911704317,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,6.930967563071805e-05,0.02,0.1994949494949494,288.55
08055,Medford,Pizza,12,3.2083333333333335,25.916666666666668,1.7272727272727273,0.5833333333333334,3.1644496341864765,5.975359342915811,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,0.0004158580537843083,0.12,-0.3421717171717171,288.55
08055,Medford,Seafood,3,3.8333333333333335,38.0,2.5,1.0,4.018192918192918,5.4300707278120015,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,0.00010396451344607707,0.03,0.2828282828282829,288.55
08055,Medford,Thai,1,4.5,54.0,2.0,1.0,4.25,8.6652977412731,99,3.5505050505050506,42.464646464646464,14,28855.0,47.1,88.98,1.25,3.89,0.63,3.4654837815359025e-05,0.01,0.9494949494949494,288.55
08056,Mickleton,General,2,4.5,11.5,2.0,1.0,4.281746031746032,8.47775496235455,2,4.5,11.5,1,5164.0,43.5,90.43,1.12,5.73,0.74,0.0003872216844143272,0.6666666666666666,0.0,1721.3333333333333
08057,Moorestown,American,13,3.769230769230769,104.46153846153847,1.5384615384615385,0.46153846153846156,3.7013815385998634,5.863423366503449,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,0.0006193130389214425,0.15853658536585366,0.3000949667616335,255.97560975609755
08057,Moorestown,Breakfast,8,3.625,61.25,1.5714285714285714,0.625,3.6352253387283664,7.736824093086927,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,0.00038111571625934926,0.0975609756097561,0.15586419753086433,255.97560975609755
08057,Moorestown,Cafe,3,4.0,36.666666666666664,1.5,0.3333333333333333,3.9844044844044846,7.058179329226557,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,0.00014291839359725596,0.036585365853658534,0.5308641975308643,255.97560975609755
08057,Moorestown,Chinese,2,3.75,60.5,1.5,0.0,3.749671657473076,6.015058179329227,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,9.527892906483732e-05,0.024390243902439025,0.28086419753086433,255.97560975609755
08057,Moorestown,Dessert,2,3.75,25.0,1.0,1.0,3.811688311688312,9.051334702258728,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,9.527892906483732e-05,0.024390243902439025,0.28086419753086433,255.97560975609755
08057,Moorestown,Diner,1,2.5,8.0,1.6,0.0,2.25,3.5482546201232035,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,4.763946453241866e-05,0.012195121951219513,-0.9691358024691357,255.97560975609755
08057,Moorestown,Fast Food,4,2.75,24.25,1.0,1.0,2.777477054651648,4.926762491444216,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,0.00019055785812967463,0.04878048780487805,-0.7191358024691357,255.97560975609755
08057,Moorestown,General,23,3.0869565217391304,17.73913043478261,1.4736842105263157,0.5652173913043478,3.121076724386378,6.5221557599023905,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,0.0010957076842456291,0.2804878048780488,-0.3821792807300053,255.97560975609755
08057,Moorestown,Greek,1,4.5,44.0,1.6,0.0,4.4,3.0171115674195756,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,4.763946453241866e-05,0.012195121951219513,1.0308641975308643,255.97560975609755
08057,Moorestown,Italian,8,3.375,85.125,2.0,0.625,3.399853969308407,7.146817248459959,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,0.00038111571625934926,0.0975609756097561,-0.09413580246913567,255.97560975609755
08057,Moorestown,Japanese,4,3.875,54.5,1.75,0.75,3.8869195688225537,8.915811088295687,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,0.00019055785812967463,0.04878048780487805,0.40586419753086433,255.97560975609755
08057,Moorestown,Mediterranean,2,3.0,72.5,1.5,0.5,3.0901722391084094,5.2498288843258045,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,9.527892906483732e-05,0.024390243902439025,-0.46913580246913567,255.97560975609755
08057,Moorestown,Mexican,4,3.75,121.5,1.5,0.5,3.723049279447266,6.084188911704311,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,0.00019055785812967463,0.04878048780487805,0.28086419753086433,255.97560975609755
08057,Moorestown,Pizza,3,3.8333333333333335,59.666666666666664,1.5,0.6666666666666666,3.9863636363636363,8.126853753137121,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,0.00014291839359725596,0.036585365853658534,0.3641975308641978,255.97560975609755
08057,Moorestown,Seafood,2,4.25,176.0,1.5,1.0,4.3590544157002675,8.340862422997947,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,9.527892906483732e-05,0.024390243902439025,0.7808641975308643,255.97560975609755
08057,Moorestown,Steakhouse,1,3.5,279.0,2.0,1.0,3.693103448275862,8.046543463381246,81,3.4691358024691357,62.04938271604938,16,20990.0,47.2,78.16,5.11,8.21,0.65,4.763946453241866e-05,0.012195121951219513,0.030864197530864335,255.97560975609755
08059,Mount Ephraim,American,2,3.25,15.0,2.0,1.0,3.272321428571429,3.437371663244353,18,2.9166666666666665,29.5,7,5616.0,38.5,86.75,0.41,0.0,0.52,0.00035606195478013177,0.10526315789473684,0.3333333333333335,295.57894736842104
08059,Mount Ephraim,Breakfast,1,3.5,74.0,2.0,1.0,3.4155844155844157,13.103353867214237,18,2.9166666666666665,29.5,7,5616.0,38.5,86.75,0.41,0.0,0.52,0.00017803097739006588,0.05263157894736842,0.5833333333333335,295.57894736842104
08059,Mount Ephraim,Diner,1,3.5,110.0,2.0,1.0,3.75,11.534565366187543,18,2.9166666666666665,29.5,7,5616.0,38.5,86.75,0.41,0.0,0.52,0.00017803097739006588,0.05263157894736842,0.5833333333333335,295.57894736842104
08059,Mount Ephraim,Fast Food,2,2.25,21.5,1.0,1.0,2.3178053830227743,8.929500342231348,18,2.9166666666666665,29.5,7,5616.0,38.5,86.75,0.41,0.0,0.52,0.00035606195478013177,0.10526315789473684,-0.6666666666666665,295.57894736842104
08059,Mount Ephraim,General,6,2.6666666666666665,9.666666666666666,1.6666666666666667,0.8333333333333334,2.7416666666666667,8.88888888888889,18,2.9166666666666665,29.5,7,5616.0,38.5,86.75,0.41,0.0,0.52,0.0010681858643403952,0.3157894736842105,-0.25,295.57894736842104
08059,Mount Ephraim,Italian,3,3.5,58.0,2.0,1.0,3.4916083916083913,7.646817248459958,18,2.9166666666666665,29.5,7,5616.0,38.5,86.75,0.41,0.0,0.52,0.0005340929321701976,0.15789473684210525,0.5833333333333335,295.57894736842104
08059,Mount Ephraim,Pizza,3,2.6666666666666665,14.0,1.5,0.6666666666666666,2.684027777777778,4.116814966917636,18,2.9166666666666665,29.5,7,5616.0,38.5,86.75,0.41,0.0,0.52,0.0005340929321701976,0.15789473684210525,-0.25,295.57894736842104
08060,Mount Holly,American,17,3.0294117647058822,86.11764705882354,1.8823529411764706,0.7058823529411765,3.023198917357433,9.282280468655633,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,0.0006628197130380537,0.17894736842105263,-0.3322903629536924,269.9684210526316
08060,Mount Holly,Breakfast,6,3.9166666666666665,74.83333333333333,1.0,0.5,4.005123926132172,2.784850558977869,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,0.00023393636930754835,0.06315789473684211,0.5549645390070919,269.9684210526316
08060,Mount Holly,Cafe,1,5.0,14.0,1.0,1.0,4.9375,0.8898015058179329,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,3.898939488459139e-05,0.010526315789473684,1.6382978723404253,269.9684210526316
08060,Mount Holly,Chinese,4,3.375,23.75,1.25,1.0,3.3693451543296744,8.245722108145106,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,0.00015595757953836556,0.042105263157894736,0.013297872340425343,269.9684210526316
08060,Mount Holly,Dessert,3,4.0,16.0,1.0,0.6666666666666666,3.896560846560847,3.4661190965092405,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,0.00011696818465377417,0.031578947368421054,0.6382978723404253,269.9684210526316
08060,Mount Holly,Diner,6,3.5833333333333335,70.33333333333333,1.6666666666666667,0.6666666666666666,3.509488536199657,8.384211727127537,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,0.00023393636930754835,0.06315789473684211,0.22163120567375882,269.9684210526316
08060,Mount Holly,Fast Food,6,2.0,11.333333333333334,1.0,0.8333333333333334,1.9305555555555556,5.349760438056126,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,0.00023393636930754835,0.06315789473684211,-1.3617021276595747,269.9684210526316
08060,Mount Holly,General,28,3.5892857142857144,25.714285714285715,1.5,0.8214285714285714,3.617826938213242,5.429353671653466,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,0.001091703056768559,0.29473684210526313,0.22758358662613976,269.9684210526316
08060,Mount Holly,Greek,1,3.5,9.0,2.0,0.0,3.4444444444444446,4.640657084188912,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,3.898939488459139e-05,0.010526315789473684,0.13829787234042534,269.9684210526316
08060,Mount Holly,Italian,4,3.0,43.0,1.75,0.75,3.051908416875522,9.99520876112252,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,0.00015595757953836556,0.042105263157894736,-0.36170212765957466,269.9684210526316
08060,Mount Holly,Mediterranean,1,4.0,54.0,1.0,0.0,4.206896551724138,1.5605749486652978,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,3.898939488459139e-05,0.010526315789473684,0.6382978723404253,269.9684210526316
08060,Mount Holly,Mexican,3,3.1666666666666665,15.0,1.6666666666666667,0.6666666666666666,3.163888888888889,4.367784622404746,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,0.00011696818465377417,0.031578947368421054,-0.19503546099290814,269.9684210526316
08060,Mount Holly,Pizza,9,3.111111111111111,43.55555555555556,1.4285714285714286,1.0,3.3078469363649354,8.269526199711004,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,0.00035090455396132253,0.09473684210526316,-0.2505910165484635,269.9684210526316
08060,Mount Holly,Seafood,4,3.75,24.0,1.5,1.0,3.751190476190476,3.9308692676249146,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,0.00015595757953836556,0.042105263157894736,0.38829787234042534,269.9684210526316
08060,Mount Holly,Thai,1,4.5,70.0,2.0,1.0,4.621621621621622,2.6557152635181382,94,3.3617021276595747,43.808510638297875,15,25647.0,38.3,51.68,25.18,4.16,2.96,3.898939488459139e-05,0.010526315789473684,1.1382978723404253,269.9684210526316
08061,Mount Royal,General,1,3.5,14.0,1.0,1.0,3.642857142857143,8.731006160164272,2,4.0,24.0,2,4411.0,38.9,85.04,8.71,1.43,0.0,0.00022665457842248413,0.3333333333333333,-0.5,1470.3333333333333
08061,Mount Royal,Pizza,1,4.5,34.0,1.0,1.0,4.3428571428571425,11.203285420944558,2,4.0,24.0,2,4411.0,38.9,85.04,8.71,1.43,0.0,0.00022665457842248413,0.3333333333333333,0.5,1470.3333333333333
08062,Mullica Hill,American,2,3.5,185.0,2.0,1.0,3.359719410706253,11.571526351813826,38,3.6447368421052633,45.10526315789474,11,17969.0,40.3,86.14,3.68,4.39,0.63,0.00011129660545353366,0.05128205128205128,-0.14473684210526327,460.7435897435897
08062,Mullica Hill,Breakfast,1,3.5,7.0,2.0,1.0,3.3333333333333335,4.457221081451061,38,3.6447368421052633,45.10526315789474,11,17969.0,40.3,86.14,3.68,4.39,0.63,5.564830272676683e-05,0.02564102564102564,-0.14473684210526327,460.7435897435897
08062,Mullica Hill,Cafe,2,4.75,13.5,1.5,0.5,4.770833333333334,2.92539356605065,38,3.6447368421052633,45.10526315789474,11,17969.0,40.3,86.14,3.68,4.39,0.63,0.00011129660545353366,0.05128205128205128,1.1052631578947367,460.7435897435897
08062,Mullica Hill,Chinese,1,3.5,16.0,1.0,1.0,3.375,7.701574264202601,38,3.6447368421052633,45.10526315789474,11,17969.0,40.3,86.14,3.68,4.39,0.63,5.564830272676683e-05,0.02564102564102564,-0.14473684210526327,460.7435897435897
08062,Mullica Hill,Dessert,4,3.75,14.5,2.25,0.75,3.753921568627451,6.068446269678303,38,3.6447368421052633,45.10526315789474,11,17969.0,40.3,86.14,3.68,4.39,0.63,0.00022259321090706732,0.10256410256410256,0.10526315789473673,460.7435897435897
08062,Mullica Hill,Fast Food,2,1.75,9.5,1.0,0.5,1.84375,7.568788501026694,38,3.6447368421052633,45.10526315789474,11,17969.0,40.3,86.14,3.68,4.39,0.63,0.00011129660545353366,0.05128205128205128,-1.8947368421052633,460.7435897435897
08062,Mullica Hill,General,16,3.8125,37.5625,1.5,0.9375,3.8179694260613677,7.712354551676934,38,3.6447368421052633,45.10526315789474,11,17969.0,40.3,86.14,3.68,4.39,0.63,0.0008903728436282693,0.41025641025641024,0.16776315789473673,460.7435897435897
08062,Mullica Hill,Italian,3,3.6666666666666665,90.33333333333333,2.0,0.6666666666666666,3.6663122452596135,8.64522016883413,38,3.6447368421052633,45.10526315789474,11,17969.0,40.3,86.14,3.68,4.39,0.63,0.0001669449081803005,0.07692307692307693,0.021929824561403244,460.7435897435897
08062,Mullica Hill,Japanese,1,3.5,50.0,2.0,1.0,3.69811320754717,11.53182751540041,38,3.6447368421052633,45.10526315789474,11,17969.0,40.3,86.14,3.68,4.39,0.63,5.564830272676683e-05,0.02564102564102564,-0.14473684210526327,460.7435897435897
08062,Mullica Hill,Pizza,5,3.3,41.4,1.5,0.6,3.3647700384501626,5.774127310061601,38,3.6447368421052633,45.10526315789474,11,17969.0,40.3,86.14,3.68,4.39,0.63,0.0002782415136338342,0.1282051282051282,-0.34473684210526345,460.7435897435897
08062,Mullica Hill,Steakhouse,1,4.5,88.0,1.0,1.0,4.373626373626373,10.480492813141684,38,3.6447368421052633,45.10526315789474,11,17969.0,40.3,86.14,3.68,4.39,0.63,5.564830272676683e-05,0.02564102564102564,0.8552631578947367,460.7435897435897
08063,National Park,American,2,3.75,20.0,1.0,1.0,3.6666666666666665,7.390828199863107,4,3.875,16.25,3,3056.0,40.9,88.68,3.17,1.51,0.79,0.0006542361792607131,0.4,-0.125,611.2
08063,National Park,Pizza,1,4.5,6.0,1.6,1.0,4.666666666666667,6.072553045859,4,3.875,16.25,3,3056.0,40.9,88.68,3.17,1.51,0.79,0.00032711808963035657,0.2,0.625,611.2
08063,National Park,Seafood,1,3.5,19.0,2.0,1.0,3.35,7.241615331964408,4,3.875,16.25,3,3056.0,40.9,88.68,3.17,1.51,0.79,0.00032711808963035657,0.2,-0.375,611.2
08065,Palmyra,American,1,4.5,31.0,1.6,1.0,4.67741935483871,10.310746064339494,22,3.727272727272727,20.681818181818183,7,7447.0,42.7,63.77,15.42,4.02,1.54,0.0001342642320085929,0.043478260869565216,0.7727272727272729,323.7826086956522
08065,Palmyra,Breakfast,5,4.2,25.0,2.25,0.6,4.054949323455266,3.819849418206708,22,3.727272727272727,20.681818181818183,7,7447.0,42.7,63.77,15.42,4.02,1.54,0.0006713211600429646,0.21739130434782608,0.4727272727272731,323.7826086956522
08065,Palmyra,Chinese,1,2.0,30.0,4.0,1.0,2.0,8.517453798767967,22,3.727272727272727,20.681818181818183,7,7447.0,42.7,63.77,15.42,4.02,1.54,0.0001342642320085929,0.043478260869565216,-1.727272727272727,323.7826086956522
08065,Palmyra,Diner,2,3.75,6.5,1.0,0.0,3.6222222222222222,3.2142368240930868,22,3.727272727272727,20.681818181818183,7,7447.0,42.7,63.77,15.42,4.02,1.54,0.0002685284640171858,0.08695652173913043,0.02272727272727293,323.7826086956522
08065,Palmyra,General,10,3.7,14.1,1.3333333333333333,0.8,3.663504691271722,5.572347707049966,22,3.727272727272727,20.681818181818183,7,7447.0,42.7,63.77,15.42,4.02,1.54,0.0013426423200859291,0.43478260869565216,-0.027272727272726893,323.7826086956522
08065,Palmyra,Italian,2,3.0,25.0,2.0,0.0,3.138081395348837,7.912388774811773,22,3.727272727272727,20.681818181818183,7,7447.0,42.7,63.77,15.42,4.02,1.54,0.0002685284640171858,0.08695652173913043,-0.7272727272727271,323.7826086956522
